A!NET_NAME!REFDES!PIN_NUMBER!FUNC_LOGICAL_PATH!COMP_DEVICE_TYPE!FUNC_SCH_SIZE!FUNC_HAS_FIXED_SIZE!FUNC_DES!PIN_NET_SHORT!PIN_NO_SWAP_PIN!PIN_NO_PIN_ESCAPE!PIN_CDS_PINID!PIN_XNET_PINS!PIN_PIN_ESCAPE!PIN_PIN_SIGNAL_MODEL!PIN_NO_DRC!PIN_NO_SHAPE_CONNECT!
J!E:/master_WHU/voltage_control/00volt_ctrl_pcb/pcb/volt_ctrl.brd!Wed Jun  9 22:27:40 2021!-100.0000!-300.0000!700.0000!500.0000!0.0001!millimeters!VOLT_CTRL!28.800000 mil!4!UP TO DATE!
S!OE#14!J2!9!@volt_ctrl.schematic1(sch_1):ins93379@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F161!!!!!!!!!!
S!DAOUT_1!J3!1!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_25!J3!10!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_6!J3!11!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_26!J3!12!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_7!J3!13!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_27!J3!14!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_8!J3!15!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_28!J3!16!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_9!J3!17!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_29!J3!18!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_10!J3!19!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_21!J3!2!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_30!J3!20!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_11!J3!21!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_31!J3!22!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_12!J3!23!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_32!J3!24!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_13!J3!25!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_33!J3!26!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_14!J3!27!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_34!J3!28!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_15!J3!29!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_2!J3!3!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_35!J3!30!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_16!J3!31!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_36!J3!32!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_17!J3!33!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_37!J3!34!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_18!J3!35!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_38!J3!36!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_19!J3!37!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_39!J3!38!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_20!J3!39!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_22!J3!4!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_40!J3!40!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_3!J3!5!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_23!J3!6!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_4!J3!7!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_24!J3!8!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_5!J3!9!@volt_ctrl.schematic1(sch_1):ins92995@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F160!!!!!!!!!!
S!DAOUT_41!J4!1!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_65!J4!10!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_46!J4!11!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_66!J4!12!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_47!J4!13!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_67!J4!14!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_48!J4!15!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_68!J4!16!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_49!J4!17!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_69!J4!18!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_50!J4!19!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_61!J4!2!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_70!J4!20!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_51!J4!21!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_71!J4!22!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_52!J4!23!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_72!J4!24!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_53!J4!25!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_73!J4!26!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_54!J4!27!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_74!J4!28!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_55!J4!29!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_42!J4!3!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_75!J4!30!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_56!J4!31!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_76!J4!32!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_57!J4!33!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_77!J4!34!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_58!J4!35!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_78!J4!36!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_59!J4!37!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_79!J4!38!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_60!J4!39!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_62!J4!4!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_80!J4!40!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_43!J4!5!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_63!J4!6!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_44!J4!7!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_64!J4!8!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_45!J4!9!@volt_ctrl.schematic1(sch_1):ins93669@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F159!!!!!!!!!!
S!DAOUT_81!J5!1!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!10!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_86!J5!11!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!12!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_87!J5!13!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!14!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_88!J5!15!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!16!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_89!J5!17!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!18!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_90!J5!19!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!2!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!20!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_91!J5!21!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!22!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_92!J5!23!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!24!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_93!J5!25!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!26!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_94!J5!27!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!28!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_95!J5!29!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_82!J5!3!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!30!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_96!J5!31!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!32!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_97!J5!33!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!34!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_98!J5!35!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!36!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_99!J5!37!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!38!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_100!J5!39!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!4!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!40!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_83!J5!5!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!6!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_84!J5!7!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!!J5!8!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!DAOUT_85!J5!9!@volt_ctrl.schematic1(sch_1):ins92771@connector.\header 20x2.normal\(chips)!HEADER 20X2_SHDR2X20-254_HEADER 20X2!!!F158!!!!!!!!!!
S!3V3!R1!1!@volt_ctrl.schematic1(sch_1):ins93627@discrete.\r.normal\(chips)!R_CAP0603_2.2K!!!F156!!!!!!!!!!
S!N92531!R1!2!@volt_ctrl.schematic1(sch_1):ins93627@discrete.\r.normal\(chips)!R_CAP0603_2.2K!!!F156!!!!!!!!!!
S!48V!R2!1!@volt_ctrl.schematic1(sch_1):ins96186@discrete.\r.normal\(chips)!R_CAP0603_1M!!!F155!!!!!!!!!!
S!N106413!R2!2!@volt_ctrl.schematic1(sch_1):ins96186@discrete.\r.normal\(chips)!R_CAP0603_1M!!!F155!!!!!!!!!!
S!48V!TP1!1!@volt_ctrl.schematic1(sch_1):ins93651@library1.\testpoint.normal\(chips)!TESTPOINT_TESTPOINT_PAD_TESTPOINT!!!F151!!!!!!!!!!
S!DAOUT_9!TP10!1!@volt_ctrl.schematic1(sch_1):ins18797@library1.\testpoint.normal\(chips)!TESTPOINT_TESTPOINT_PAD_TESTPOINT!!!F150!!!!!!!!!!
S!DAOUT_99!TP100!1!@volt_ctrl.schematic1(sch_1):ins43298@library1.\testpoint.normal\(chips)!TESTPOINT_TESTPOINT_PAD_TESTPOINT!!!F149!!!!!!!!!!
S!DAOUT_100!TP101!1!@volt_ctrl.schematic1(sch_1):ins43256@library1.\testpoint.normal\(chips)!TESTPOINT_TESTPOINT_PAD_TESTPOINT!!!F148!!!!!!!!!!
S!DAOUT_10!TP11!1!@volt_ctrl.schematic1(sch_1):ins18995@library1.\testpoint.normal\(chips)!TESTPOINT_TESTPOINT_PAD_TESTPOINT!!!F147!!!!!!!!!!
S!DAOUT_11!TP12!1!@volt_ctrl.schematic1(sch_1):ins18905@library1.\testpoint.normal\(chips)!TESTPOINT_TESTPOINT_PAD_TESTPOINT!!!F146!!!!!!!!!!
S!DAOUT_12!TP13!1!@volt_ctrl.schematic1(sch_1):ins18887@library1.\testpoint.normal\(chips)!TESTPOINT_TESTPOINT_PAD_TESTPOINT!!!F145!!!!!!!!!!
S!DAOUT_13!TP14!1!@volt_ctrl.schematic1(sch_1):ins19861@library1.\testpoint.normal\(chips)!TESTPOINT_TESTPOINT_PAD_TESTPOINT!!!F144!!!!!!!!!!
S!DAOUT_14!TP15!1!@volt_ctrl.schematic1(sch_1):ins20279@library1.\testpoint.normal\(chips)!TESTPOINT_TESTPOINT_PAD_TESTPOINT!!!F143!!!!!!!!!!
S!DAOUT_15!TP16!1!@volt_ctrl.schematic1(sch_1):ins20093@library1.\testpoint.normal\(chips)!TESTPOINT_TESTPOINT_PAD_TESTPOINT!!!F142!!!!!!!!!!
S!DAOUT_16!TP17!1!@volt_ctrl.schematic1(sch_1):ins20051@library1.\testpoint.normal\(chips)!TESTPOINT_TESTPOINT_PAD_TESTPOINT!!!F141!!!!!!!!!!
S!DAOUT_17!TP18!1!@volt_ctrl.schematic1(sch_1):ins20966@library1.\testpoint.normal\(chips)!TESTPOINT_TESTPOINT_PAD_TESTPOINT!!!F140!!!!!!!!!!
S!DAOUT_18!TP19!1!@volt_ctrl.schematic1(sch_1):ins21384@library1.\testpoint.normal\(chips)!TESTPOINT_TESTPOINT_PAD_TESTPOINT!!!F139!!!!!!!!!!
